Date,Product Name,Model,Price (AED),Original Price (AED),Discount,Stock Status,Available Qty,Product URL
2025-05-20,Montech Sky Two Mid-Tower Gaming Case - Black | M-SKY-TWO-B,,330.0,399.00,-18%,In Stock,,https://gccgamers.com/sale-off.html/montech-sky-two-mid-tower-gaming-case-black-m-sky-two-b.html
2025-05-20,Montech Air 1000 Premium RGB Mid-Tower Gaming Case - Black | AIR-1000-PREMIUM-B,,275.0,330.00,-17%,In Stock,,https://gccgamers.com/computer-parts-compnents/montech-air-1000-premium-rgb-mid-tower-gaming-case-black-air-1000-premium-b.html
2025-05-20,Montech Air 1000 Premium RGB Mid-Tower Gaming Case - White | AIR-1000-PREMIUM-W,,299.0,350.00,-15%,In Stock,,https://gccgamers.com/computer-parts-compnents/montech-air-1000-premium-rgb-mid-tower-gaming-case-white-air-1000-premium-w.html
2025-05-20,Montech Air X RGB Mid-Tower Gaming Case - White | K002,,230.0,299.00,-24%,In Stock,,https://gccgamers.com/sale-off.html/montech-air-x-rgb-mid-tower-gaming-case-white-k002.html
2025-05-20,Xigmatek Blade RGB ATX Mid Tower Gaming Case | EN40887,,160.0,185.00,-14%,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-blade-rgb-atx-mid-tower-gaming-case-en40887.html
2025-05-20,Xigmatek LUX G Shadow TG ATX RGB Gaming Case | EN48687,,299.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-lux-g-shadow-tg-atx-rgb-gaming-case-en48687.html
2025-05-20,DeepCool CYCLOPS ATX Mid-Tower Gaming Case | R-BKAAE1-C-1,,275.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-cyclops-atx-mid-tower-gaming-case-r-bkaae1-c-1.html
2025-05-20,Lian Li Lancool 216 RGB Tempered Glass Mid-Tower Gaming Case - White | LANCOOL 216R-W,,399.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/lian-li-lancool-216-rgb-tempered-glass-mid-tower-gaming-case-white-lancool-216r-w.html
2025-05-20,Lian li Lancool 216 RGB Tempered Glass Mid-Tower Gaming Case - Black | LANCOOL 216R-X,,385.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/lian-li-lancool-216-rgb-tempered-glass-mid-tower-gaming-case-black-lancool-216r-x.html
2025-05-20,Montech X3 Glass RGB Mid-Tower Gaming Case - Black | X3-GLASS-B,,199.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/montech-x3-glass-rgb-mid-tower-gaming-case-black-x3-glass-b.html
2025-05-20,Montech X3 Glass RGB Mid-Tower Gaming Case - White | X3-GLASS-WH,,199.0,210.00,-6%,In Stock,,https://gccgamers.com/computer-parts-compnents/montech-x3-glass-rgb-mid-tower-gaming-case-white-x3-glass-w.html
2025-05-20,HYTE Y40 Mid-Tower S-Tier Aesthetic Case - Black/Red | CS-HYTE-Y40-BR,,550.0,645.00,-15%,In Stock,,https://gccgamers.com/computer-parts-compnents/hyte-y40-mid-tower-s-tier-aesthetic-case-black-red-cs-hyte-y40-br.html
2025-05-20,HYTE Y40 Mid-Tower S-Tier Aesthetic Case - Black | CS-HYTE-Y40-B,,549.0,645.00,-15%,In Stock,,https://gccgamers.com/sale-off.html/hyte-y40-mid-tower-s-tier-aesthetic-case-black-cs-hyte-y40-b.html
2025-05-20,HYTE Y40 Mid-Tower S-Tier Aesthetic Case - Black/White | CS-HYTE-Y40-BW,,549.0,645.00,-15%,In Stock,,https://gccgamers.com/sale-off.html/hyte-y40-mid-tower-s-tier-aesthetic-case-black-white-cs-hyte-y40-bw.html
2025-05-20,HYTE Y60 Mid-Tower Modern Aethetic Case - Black/Red | CS-HYTE-Y60-BR,,790.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/hyte-y60-mid-tower-modern-aethetic-case-black-red-cs-hyte-y60-br.html
2025-05-20,HYTE Y60 Mid-Tower Modern Aethetic Case - Black | CS-HYTE-Y60-B,,790.0,840.00,-6%,In Stock,,https://gccgamers.com/computer-parts-compnents/hyte-y60-mid-tower-modern-aethetic-case-black-cs-hyte-y60-b.html
2025-05-20,HYTE Y60 Mid-Tower Modern Aethetic Case - White | CS-HYTE-Y60-WW,,790.0,840.00,-6%,In Stock,,https://gccgamers.com/computer-parts-compnents/hyte-y60-mid-tower-modern-aethetic-case-white-cs-hyte-y60-ww.html
2025-05-20,HYTE Y60 Mid-Tower Modern Aethetic Case - Black & White | CS-HYTE-Y60-BW,,790.0,840.00,-6%,In Stock,,https://gccgamers.com/computer-parts-compnents/hyte-y60-mid-tower-modern-aethetic-case-black-white-cs-hyte-y60-bw.html
2025-05-20,NZXT H5 Flow RGB Compact Mid-Tower Airflow Case - Black | CC-H51FB-R1,,399.0,475.00,-16%,In Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h5-flow-rgb-compact-mid-tower-airflow-case-black-cc-h51fb-r1.html
2025-05-20,NZXT H5 Flow RGB Compact Mid-Tower Airflow Case - White | CC-H51FW-R1,,399.0,475.00,-16%,In Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h5-flow-rgb-compact-mid-tower-airflow-case-white-cc-h51fw-r1.html
2025-05-20,NZXT H7 Flow RGB ATX Mid Tower Gaming Case - Black | CM-H71FB-R1,,599.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h7-flow-rgb-atx-mid-tower-gaming-case-black-cm-h71fb-r1.html
2025-05-20,NZXT H7 Flow RGB ATX Mid Tower Gaming Case - White | CM-H71FW-R1,,599.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h7-flow-rgb-atx-mid-tower-gaming-case-white-cm-h71fw-r1.html
2025-05-20,NZXT H7 Elite RGB ATX Mid Tower Gaming Case - Black | CM-H71EB-02,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h7-elite-rgb-atx-mid-tower-gaming-case-black-cm-h71eb-02.html
2025-05-20,NZXT H7 Elite RGB ATX Mid Tower Gaming Case - White | CM-H71EW-02,,725.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h7-elite-rgb-atx-mid-tower-gaming-case-white-cm-h71ew-02.html
2025-05-20,Xigmatek Elite One Arctic ATX Case - White | EN40122,,210.0,225.00,-7%,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-elite-one-arctic-atx-case-white-en40122.html
2025-05-20,Gigabyte Aorus C700 Glass Full Tower ATX Gaming Case | AC700G-ATX,,1500.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/gigabyte-aorus-c700-glass-full-tower-atx-gaming-case-ac700g-atx.html
2025-05-20,Gigabyte Aorus C500 Glass Mid-Tower ATX Gaming Case | AC500G-ATX,,799.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/gigabyte-aorus-c500-glass-mid-tower-atx-gaming-case-ac500g-atx.html
2025-05-20,Fractal Ridge White M-ITX Slim Compact Case | FD-C-RID1N-02,,630.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-ridge-white-m-itx-slim-compact-case-fd-c-rid1n-02.html
2025-05-20,Fractal Ridge Black m-ITX Slim Compact Case | FD-C-RID1N-01,,630.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-ridge-black-m-itx-slim-compact-case-fd-c-rid1n-01.html
2025-05-20,Fractal Node 202 Black Slim Compact Case - with SFX Bronze 450W PSU | FD-MCA-NODE-202-AB-UK,,685.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-node-202-black-slim-compact-case-with-sfx-bronze-450w-psu-fd-mca-node-202-ab-uk.html
2025-05-20,Fractal Node 202 Black Slim Compact Case | FD-CA-NODE-202-BK,,420.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-node-202-black-slim-compact-case-fd-ca-node-202-bk.html
2025-05-20,NZXT H9 Elite Edition Black ATX Mid Tower Case | CM-H91EB-01,,995.0,,,In Stock,,https://gccgamers.com/sale-off.html/nzxt-h9-elite-edition-black-atx-mid-tower-case-cm-h91eb-01.html
2025-05-20,NZXT H9 Elite Edition White ATX Mid Tower Case | CM-H91EW-01,,995.0,,,In Stock,,https://gccgamers.com/sale-off.html/nzxt-h9-elite-edition-white-atx-mid-tower-case-cm-h91ew-01.html
2025-05-20,NZXT H9 Flow Edition Black ATX Mid Tower Case | CM-H91FB-01,,,,,Out of Stock,,https://gccgamers.com/sale-off.html/nzxt-h-series-h9-flow-edition-black-atx-mid-tower-case-cm-h91fb-01.html
2025-05-20,NZXT H9 Flow Edition White ATX Mid Tower Case | CM-H91FW-01,,,,,Out of Stock,,https://gccgamers.com/sale-off.html/nzxt-h-series-h9-flow-edition-white-atx-mid-tower-case-cm-h91fw-01.html
2025-05-20,Fractal Torrent Compact Black Solid Gaming Case | FD-C-TOR1C-04,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-torrent-compact-black-solid-gaming-case-fd-c-tor1c-04.html
2025-05-20,Fractal Torrent Compact Black TG Dark Tint Gaming Case | FD-C-TOR1C-01,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-torrent-compact-black-tg-dark-tint-gaming-case-fd-c-tor1c-01.html
2025-05-20,Fractal Pop Air RGB Black TG Clear Tint Gaming Case | FD-C-POR1A-06,,450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-air-rgb-black-tg-clear-tint-gaming-case-fd-c-por1a-06.html
2025-05-20,Fractal Pop Air RGB Magenta Core TG Clear Tint Gaming Case | FD-C-POR1A-03,,460.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-air-rgb-magenta-core-tg-clear-tint-gaming-case-fd-c-por1a-03.html
2025-05-20,Fractal Pop Air RGB Cyan Core TG Clear Tint Gaming Case | FD-C-POR1A-02,,450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-air-rgb-cyan-core-tg-clear-tint-gaming-case-fd-c-por1a-02.html
2025-05-20,Fractal Pop Air RGB White TG Clear Tint Gaming Case | FD-C-POR1A-01,,445.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-air-rgb-white-tg-clear-tint-gaming-case-fd-c-por1a-01.html
2025-05-20,Fractal Pop Air White TG Clear Tint Gaming Case | FD-C-POA1A-03,,375.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-air-white-tg-clear-tint-gaming-case-fd-c-poa1a-03.html
2025-05-20,Fractal Meshify 2 Lite RGB Black TG Light tint Gaming Case | FD-C-MEL2A-05,,590.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-lite-rgb-black-tg-light-tint-gaming-case-fd-c-mel2a-05.html
2025-05-20,Fractal Meshify 2 Lite White TG Clear Gaming Case | FD-C-MEL2A-04,,575.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-lite-white-tg-clear-gaming-case-fd-c-mel2a-04.html
2025-05-20,Fractal Meshify 2 Compact Lite RGB Black TG Light tint Gaming Case | FD-C-MEL2C-05,,545.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-compact-lite-rgb-black-tg-light-tint-gaming-case-fd-c-mel2c-05.html
2025-05-20,Fractal Meshify 2 Compact RGB White TG Clear Tint Gaming Case | FD-C-MES2C-08,,630.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-compact-rgb-white-tg-clear-tint-gaming-case-fd-c-mes2c-08.html
2025-05-20,Fractal Meshify 2 Compact RGB Black TG Light Tint Gaming Case | FD-C-MES2C-06,,630.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-compact-rgb-black-tg-light-tint-gaming-case-fd-c-mes2c-06.html
2025-05-20,Fractal Meshify 2 Compact White TG Clear Tint Gaming Case | FD-C-MES2C-05,,525.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-compact-white-tg-clear-tint-gaming-case-fd-c-mes2c-05.html
2025-05-20,Fractal Meshify 2 Compact Black Solid Gaming Case | FD-C-MES2C-01,,475.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-compact-black-solid-gaming-case-fd-c-mes2c-01.html
2025-05-20,Fractal Meshify 2 White TG Clear Tint Gaming Case | FD-C-MES2A-05,,630.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-white-tg-clear-tint-gaming-case-fd-c-mes2a-05.html
2025-05-20,Fractal Meshify 2 Gray TG Light Tint Gaming Case | FD-C-MES2A-04,,630.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-gray-tg-light-tint-gaming-case-fd-c-mes2a-04.html
2025-05-20,Fractal Meshify 2 Black TG Light Tint Gaming Case | FD-C-MES2A-03,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-black-tg-light-tint-gaming-case-fd-c-mes2a-03.html
2025-05-20,Fractal Meshify 2 Black TG Dark Tint Gaming Case | FD-C-MES2A-02,,630.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-black-tg-dark-tint-gaming-case-fd-c-mes2a-02.html
2025-05-20,Fractal Define 7 Compact White Solid Gaming Case | FD-C-DEF7C-05,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-define-7-compact-white-solid-gaming-case-fd-c-def7c-05.html
2025-05-20,Asus Hyperion GR701 Full-Tower Gaming Case - Black  | 90DC00F0-B39000,,1365.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/asus-hyperion-gr701-full-tower-gaming-case-black-90dc00f0-b39000.html
2025-05-20,Fractal Torrent Compact RGB White TG Clear Tint Gaming Case | FD-C-TOR1C-05,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-torrent-compact-rgb-white-tg-clear-tint-gaming-case-fd-c-tor1c-05.html
2025-05-20,Fractal Torrent RGB White TG Clear Tint Gaming Case | FD-C-TOR1A-07,,999.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-torrent-rgb-white-tg-clear-tint-gaming-case-fd-c-tor1a-07.html
2025-05-20,Fractal North Chalk White TG Clear Tint Gaming Case | FD-C-NOR1C-04,,695.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-north-chalk-white-tg-clear-tint-gaming-case-fd-c-nor1c-04.html
2025-05-20,Fractal North Chalk White Gaming Case | FD-C-NOR1C-03,,685.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-north-chalk-white-gaming-case-fd-c-nor1c-03.html
2025-05-20,Fractal North Charcoal Black TG Light Tint Gaming Case | FD-C-NOR1C-02,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-north-charcoal-black-tg-light-tint-gaming-case-fd-c-nor1c-02.html
2025-05-20,Fractal North Charcoal Black Gaming Case | FD-C-NOR1C-01,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-north-charcoal-black-gaming-case-fd-c-nor1c-01.html
2025-05-20,Fractal Pop XL Silent Black TG Clear Tint Gaming Case | FD-C-POS1X-02,,450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-xl-silent-black-tg-clear-tint-gaming-case-fd-c-pos1x-02.html
2025-05-20,Fractal Pop XL Silent Black Solid Gaming Case | FD-C-POS1X-01,,450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-xl-silent-black-solid-gaming-case-fd-c-pos1x-01.html
2025-05-20,Fractal Pop Silent White TG Clear Tint Gaming Case | FD-C-POS1A-04,,365.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-silent-white-tg-clear-tint-gaming-case-fd-c-pos1a-04.html
2025-05-20,Fractal Pop Silent Black TG Clear Tint Gaming Case | FD-C-POS1A-02,,360.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-silent-black-tg-clear-tint-gaming-case-fd-c-pos1a-02.html
2025-05-20,Fractal Pop Silent Black Solid Gaming Case | FD-C-POS1A-01,,350.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-silent-black-solid-gaming-case-fd-c-pos1a-01.html
2025-05-20,Fractal Pop Air RGB Orange Core TG Gaming Case | FD-C-POR1A-05,,420.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-air-rgb-orange-core-tg-gaming-case-fd-c-por1a-05.html
2025-05-20,Fractal Pop Air RGB Green Core TG Gaming Case | FD-C-POR1A-04,,425.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-pop-air-rgb-green-core-tg-gaming-case-fd-c-por1a-04.html
2025-05-20,Cooler Master Cosmos C700M Steel Curved TG Full Tower Gaming Case | MCC-C700M-WG5N-S00,,2450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/cooler-master-cosmos-c700m-steel-curved-tg-full-tower-gaming-case-mcc-c700m-wg5n-s00.html
2025-05-20,Cooler Master MasterBox TD500 Crystal TG Mid Tower Gaming Case | MCB-D500D-KGNN-SAU,,399.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/cooler-master-masterbox-td500-crystal-tg-mid-tower-gaming-case-mcb-d500d-kgnn-sau.html
2025-05-20,Cooler Master HAF 700 EVO ARGB TG Full Tower Gaming Case | H700E-IGNN-S00,,1900.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/cooler-master-haf-700-evo-argb-tg-full-tower-gaming-case-h700e-ignn-s00.html
2025-05-20,Cooler Master HAF 700 ARGB Full Tower Gaming Case | H700-IGNN-S00,,1155.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/cooler-master-haf-700-argb-full-tower-gaming-case-h700-ignn-s00.html
2025-05-20,Cooler Master CMP 520 ARGB Mid Tower Gaming Case | CP520-KGNN-S00,,290.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/cooler-master-cmp-520-argb-mid-tower-gaming-case-cp520-kgnn-s00.html
2025-05-20,Xigmatek NYX ARGB Tempered Glass M-ATX Case | EN45822,,157.0,169.00,-8%,In Stock,,https://gccgamers.com/sale-off.html/xigmatek-nyx-argb-tempered-glass-m-atx-case-en45822.html
2025-05-20,Xigmatek Gemini II RGB M-ATX Gaming Case | EN48649,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-gemini-ii-rgb-m-atx-gaming-case-en48649.html
2025-05-20,Fractal Focus 2 RGB White TG Clear Tint Gaming Case | FD-C-FOC2A-04,,365.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-focus-2-rgb-white-tg-clear-tint-gaming-case-fd-c-foc2a-04.html
2025-05-20,Fractal Focus 2 RGB Black TG Clear Tint Gaming Case | FD-C-FOC2A-03,,360.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-focus-2-rgb-black-tg-clear-tint-gaming-case-fd-c-foc2a-03.html
2025-05-20,Fractal Focus 2 Black Solid Gaming Case | FD-C-FOC2A-07,,315.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-focus-2-black-solid-gaming-case-fd-c-foc2a-07.html
2025-05-20,Fractal Meshify 2 Compact Lite White TG Clear Gaming Case | FD-C-MEL2C-04,,460.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-compact-lite-white-tg-clear-gaming-case-fd-c-mel2c-04.html
2025-05-20,Fractal Meshify 2 Compact Lite Black TG Light tint Gaming Case | FD-C-MEL2C-03,,450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-meshify-2-compact-lite-black-tg-light-tint-gaming-case-fd-c-mel2c-03.html
2025-05-20,CoolerMaster MasterBox MB530P ARGB TG Mid-Tower Gaming Case | MCB-B530P-KHNN-S01,,440.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/coolermaster-masterbox-mb530p-argb-tg-mid-tower-gaming-case-mcb-b530p-khnn-s01.html
2025-05-20,DeepCool CC560 FS 4F ARGB Mid-Tower Gaming Case | R-CC560-BKTAA4-A-1,,260.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-cc560-fs-4f-argb-mid-tower-gaming-case-r-cc560-bktaa4-a-1.html
2025-05-20,DeepCool CC560 Mid-Tower Tempered Glass Case | R-CC560-BKGAA4-G-1,,270.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-cc560-mid-tower-tempered-glass-case-r-cc560-bkgaa4-g-1.html
2025-05-20,DeepCool CH510 Mesh Digital Mid-Tower ATX Case | R-CH510-BKNSE1-G-1,,360.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-ch510-mesh-digital-mid-tower-atx-case-r-ch510-bknse1-g-1.html
2025-05-20,DeepCool CH510 WH Minimalistic Mid-Tower ATX Case - White | R-CH510-WHNNE1-G-1,,315.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-ch510-wh-minimalistic-mid-tower-atx-case-white-r-ch510-whnne1-g-1.html
2025-05-20,DeepCool CH510 Minimalistic Mid-Tower ATX Case - Black | R-CH510-BKNNE1-G-1,,299.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-ch510-minimalistic-mid-tower-atx-case-black-r-ch510-bknne1-g-1.html
2025-05-20,DeepCool CK500 Mid-Tower Case - Black | R-CK500-BKNNE2-G-1,,365.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-ck500-mid-tower-case-black-r-ck500-bknne2-g-1.html
2025-05-20,DeepCool CK500 WH Mid-Tower Case - White | R-CK500-WHNNE2-G-1,,375.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-ck500-wh-mid-tower-case-white-r-ck500-whnne2-g-1.html
2025-05-20,Xigmatek Phantom Tempered Glass ATX Case - Black | EN49790,,210.0,255.00,-18%,In Stock,,https://gccgamers.com/sale-off.html/xigmatek-phantom-tempered-glass-atx-case-black-en49790.html
2025-05-20,Xigmatek Aquarius Pro Mid-Tower Gaming Case - Queen Pink | EN49431,,,,-17%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-aquarius-pro-mid-tower-gaming-case-queen-pink-en49431.html
2025-05-20,Xigmatek Aquarius II Tempered Glass ATX Case - Black | EN49160,,475.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-aquarius-ii-tempered-glass-atx-case-black-en49160.html
2025-05-20,Xigmatek LUX S Arctic Tempered Glass Mid-Tower ATX Case - White | EN48298,,285.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-lux-s-arctic-tempered-glass-mid-tower-atx-case-white-en48298.html
2025-05-20,Xigmatek LUX S Tempered Glass Mid-Tower ATX Case - Black | EN48281,,275.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-lux-s-tempered-glass-mid-tower-atx-case-black-en48281.html
2025-05-20,Xigmatek X Battleship Tempered Glass ATX Case - Gundam White Edition | EN47642,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-x-battleship-tempered-glass-atx-case-gundam-white-edition-en47642.html
2025-05-20,Lian Li LANCOOL II MESH RGB Mid-Tower Case - Snow Edition |  G99.LAN2MRS.50,,440.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/lian-li-lancool-ii-mesh-rgb-mid-tower-case-snow-edition-lancool-ii-mesh-rgb-s.html
2025-05-20,Xigmatek Phantom Arctic ATX Mid Tower Tempered Glass Gaming Case - White | EN49806,,240.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-phantom-arctic-atx-mid-tower-tempered-glass-gaming-case-white-en4980.html
